PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,quality_score
xsHET,3R4/8/2k1p2p/1pn3P1/1P6/8/P3K1q1/2Q5 w - - 2 52,e2e3 g2g5 e3f2 g5c1,1533,79,96,31528,crushing endgame fork short skewer,https://lichess.org/ofvoQASA#103,,0.7959581357560656
GEK3L,r3r1k1/1pB2ppp/p1p3nq/2P2Q2/6P1/2N4P/PP3PK1/3RR3 w - - 5 28,c3e4 g6h4 g2g3 h4f5,1537,75,95,27236,advantage fork middlegame short,https://lichess.org/BYwKo2cM#55,,0.7964408472513862
im0QO,r2q1rk1/pb3pb1/4p1pB/8/2B3Q1/8/PPP3PP/R4RK1 w - - 2 17,a1d1 d8b6 g1h1 g7h6,1508,76,96,19642,crushing middlegame short,https://lichess.org/pDqI4Mr3#33,Modern_Defense Modern_Defense_Modern_Pterodactyl,0.787950737286359
kaQmY,1q3rk1/r1p1Rpp1/p1Qp3p/1p6/1P6/P1P4P/5PP1/4R1K1 b - - 4 24,b8b6 c6b6 c7b6 e7a7,1704,74,96,26040,capturingDefender crushing endgame short,https://lichess.org/2GOne1hw/black#48,,0.799542370540295
pENWX,r2qk2r/pp1b1ppp/2n1pn2/1B4B1/Qb1P4/2N5/PP3PPP/R3K1NR w KQkq - 6 10,b5c6 b4c3 b2c3 d7c6,1594,75,94,23729,crushing intermezzo opening short,https://lichess.org/XNddBBDG#19,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack,0.7942467528454682
L7kfo,5rk1/pp3qp1/4p1np/P2pP1r1/1P1B4/2PQ2P1/5PKN/R4R2 w - - 1 32,a1e1 g6f4 g2g1 f4d3,1359,75,95,28598,crushing middlegame pin short,https://lichess.org/ykSVtOpC#63,,0.7848745312258397
6zvfG,8/4N3/8/1Pk2p1p/3p1P1P/6P1/1r2BK2/8 w - - 2 50,e7f5 d4d3 f2e3 d3e2,1538,75,95,17896,advancedPawn crushing endgame master pin short,https://lichess.org/gdB6f6uH#99,,0.7865544513765343
aOBKQ,1r2kb1r/4nppp/p1p1p3/3pP3/1PPq4/3P1Q1P/P2B1PP1/R4RK1 b k - 2 15,d4e5 d2f4 e5f6 f4b8 f6f3 g2f3,1377,74,94,15916,advantage long middlegame skewer,https://lichess.org/Z7dwhRKS/black#30,Sicilian_Defense Sicilian_Defense_Closed,0.7709327247901999
VgJTo,8/ppp5/3kp1p1/n7/3P4/2P1P1P1/PP1N1rP1/2K3R1 w - - 2 22,c1c2 a5c4 g1d1 c4e3 c2d3 e3d1,1444,74,95,18098,crushing endgame fork long pin,https://lichess.org/cyj86TGE#43,,0.7817681715263509
hTJO2,r4rk1/1b1n1pp1/p1n1p2p/1p1pP3/1P6/P1qBRN2/2P2PPP/R2Q2K1 b - - 4 16,c6e5 d3h7 g8h7 e3c3,1384,76,96,31222,advantage discoveredAttack middlegame short,https://lichess.org/60WBZ2Ir/black#32,Sicilian_Defense Sicilian_Defense_Drazic_Variation,0.7900764096119449
NE69f,rqr3k1/p4ppp/3bpn2/1Nn5/8/P3Pb1P/1P1BBPP1/R2Q1RK1 w - - 0 17,b5d6 f3e2 d1e2 b8d6,1587,75,97,10257,advantage intermezzo master masterVsMaster opening short,https://lichess.org/zWuHOHqP#33,Semi-Slav_Defense Semi-Slav_Defense_Stoltz_Variation,0.782859201383483
oxoec,r3k2r/1pp2pp1/pbnp3p/4p1q1/1PP1Pn2/P1NP1B2/1B1Q1PPP/1R3RK1 w kq - 7 17,c3d5 f4h3 g1h1 g5d2,1592,75,95,13250,crushing discoveredAttack middlegame pin short,https://lichess.org/q7CGSuYI#33,Three_Knights_Opening Three_Knights_Opening_Other_variations,0.7832873409000698
YQJNn,1r3r2/2p3k1/p2p1q1p/1p2bnp1/5P2/3Q2BP/P1B2P1K/1R4R1 b - - 0 26,g5f4 g3h4 g7h8 h4f6,1493,78,96,28716,crushing discoveredAttack middlegame short,https://lichess.org/eEE8pZzu/black#52,,0.7925504380616689
XHxSK,r1bqkb1r/pppp1pp1/2n4p/4P1B1/2B5/5Q2/PPP2PPP/RN2K2R b KQkq - 0 10,c6e5 c4f7 e5f7 g5d8,1674,75,95,13350,attackingF2F7 crushing opening short,https://lichess.org/fhwcLV3g/black#20,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,0.7811782691910478
gzUlx,6k1/1R6/6pp/3p2PP/3P1P1K/p7/1p6/8 w - - 2 43,h5g6 a3a2 b7b2 a2a1q b2b8 g8g7 b8b7 g7g6,1717,79,95,20313,advancedPawn crushing endgame promotion rookEndgame veryLong,https://lichess.org/oYZz52EQ#85,,0.7813905370449898
YeiVm,7k/1p5p/p5p1/3q3r/5Qb1/2PP4/P1P4K/R4R2 w - - 2 34,h2g3 h5h3 g3f2 h3f3 f2g1 f3f4,1609,77,96,20753,crushing endgame exposedKing fork long,https://lichess.org/IT5WfkpR#67,,0.7948081226678655
Wu2zc,3r2k1/pR3pp1/7p/2b5/8/P5Q1/1Pq2RPP/5BK1 w - - 3 26,b7c7 c5f2 g3f2 c2c7,1458,76,95,24033,crushing discoveredAttack fork middlegame short,https://lichess.org/I59xHpy6#51,,0.7861607023291407
Oag4A,3r2r1/1p3qk1/2p3b1/p3R3/4pP2/P1Q5/1P3P2/5KNR b - - 6 37,f7f6 e5e7 g6f7 h1h7 g7h7 c3f6,1614,75,97,26205,crushing deflection exposedKing long master masterVsMaster middlegame pin,https://lichess.org/eyfIWd56/black#74,,0.8070297644759634
0nXNU,r4rk1/2p2pp1/1qPp1b1p/1p2p3/4P3/1BP5/1P2QPPP/R3R1K1 b - - 0 23,b6c6 b3d5 a8a1 d5c6 a1e1 e2e1,1654,76,95,19110,crushing long middlegame,https://lichess.org/Y6wwvsfw/black#46,,0.7894461993445961
hUNcy,3r3k/4r3/Q7/1p1p1p2/4p3/2P5/PPBq1PPP/5RK1 b - - 2 37,d2c2 a6f6 h8g8 f6e7,1418,75,96,27761,advantage endgame fork short,https://lichess.org/8XRRn5Tt/black#74,,0.7913874853450892
eEctj,8/8/4R2P/1p6/2n1b1k1/P3p3/8/4K3 b - - 4 58,g4f3 e6e4 f3e4 h6h7,1430,73,96,19393,advancedPawn crushing endgame sacrifice short,https://lichess.org/4nlv8QzP/black#116,,0.7870728196511582
4jjp9,r5k1/1p2b1pp/8/pQ3p2/4N3/P3qP2/KP2N1PP/3r1B1R w - - 0 25,e4g3 e3e6 b5b3 d1a1 a2a1 e6b3,1585,75,96,9732,crushing deflection long middlegame pin,https://lichess.org/ab0KIcpS#49,,0.7784704925533689
Tc4q6,8/6k1/pr6/R6p/5PK1/8/8/8 w - - 0 53,g4h5 b6b5 a5b5 a6b5 h5g4 b5b4,1489,76,98,13257,crushing defensiveMove endgame long rookEndgame,https://lichess.org/YnYA3T4H#105,,0.7832707955875468
JmuIh,rn1qk2r/pp4pb/3bQn1p/2p5/7N/3P3P/PPP2PP1/RNB1R1K1 b kq - 0 12,d8e7 e6c8 e8f7 e1e7,1613,76,95,31610,crushing discoveredAttack opening pin short,https://lichess.org/5nvF6zI0/black#24,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,0.8037380967872192
F3vYt,3r2k1/1p2qrp1/p2b3p/2pQ4/4p3/2P1B2P/PP3PP1/2KR3R w - - 2 23,e3c5 d6f4 c1c2 d8d5 c5e7 d5d1 h1d1 f7e7,1630,74,98,7653,advantage discoveredAttack middlegame veryLong,https://lichess.org/0NTjljWq#45,,0.7817973221252763
X6EUe,r1b1k2r/p1p2p2/2p2q1p/3P2NQ/8/6P1/PP3KP1/R4B1R w kq - 1 18,f2g1 f6d4 g1h2 h6g5,1698,76,96,20825,crushing middlegame pin short,https://lichess.org/L0zziWK9#35,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations,0.7913388975263471
ZDVca,6k1/5pp1/7p/2q1p3/P1P5/3Q3P/6P1/7K b - - 1 33,c5d4 d3d4 e5d4 h1g1,1626,75,96,16402,crushing defensiveMove endgame queenEndgame short,https://lichess.org/qYsWaxWt/black#66,,0.7924910397989845
ek6eP,3rQqk1/3P1p1p/2p3p1/r7/1p6/6PP/4R2K/3R4 b - - 4 46,b4b3 e8d8 f8d8 e2e8 g8g7 e8d8,1846,75,96,15074,attraction clearance crushing endgame fork long sacrifice,https://lichess.org/3mLfhQxv/black#92,,0.774763563889989
IafsX,5rk1/5pp1/5q2/p2rpN1Q/3bR3/P2P3P/R4P2/6K1 b - - 1 30,f6g6 h5g6 f7g6 f5e7 g8f7 e7d5,1386,76,96,26319,crushing fork long middlegame,https://lichess.org/4MvGGAQq/black#60,,0.7861686714469206
6Jig2,5rk1/p1p2p1n/2p2p2/4rP1p/3p4/3B3P/PPP5/4RR1K b - - 0 25,h7g5 e1e5 f6e5 f1g1 f7f6 h3h4 g8h7 h4g5,1741,74,95,15753,advantage endgame pin veryLong,https://lichess.org/xmlIX3op/black#50,,0.7819802796732991
PYiqR,1r6/1Bn1k3/2P1p3/5pp1/7p/7P/5PP1/3R2K1 b - - 3 56,c7d5 d1d5 e6d5 c6c7 b8b7 c7c8q,1425,75,96,32033,advancedPawn advantage endgame long promotion sacrifice,https://lichess.org/83ZEP0pR/black#112,,0.7952817950406271
qG6n6,8/pp6/2p2k2/3p3r/3P4/2P1K1P1/PP3PB1/8 b - - 7 37,f6f5 g3g4 f5g4 g2f3 g4g5 f3h5,1449,77,95,18375,attraction crushing endgame long skewer,https://lichess.org/FOw4yH2O/black#74,,0.7774857325133938
9t7wJ,1r3r1k/pbpNn1p1/1p5p/8/1P2pP2/PBQP2qP/2P3P1/R4RK1 w - - 0 21,d7f8 e4e3 c3d2 e3d2,1566,74,95,12963,advancedPawn crushing middlegame short,https://lichess.org/OFd2gzpC#41,,0.7825763123707862
HZnCs,rnbqk2r/pp3pbp/3p1np1/3Pp3/8/2PBBN2/PP3PPP/RN1Q1RK1 b kq - 0 9,f6d5 d3b5 b8c6 d1d5,1427,78,95,23484,crushing discoveredAttack opening short,https://lichess.org/FHS2kxZ5/black#18,Modern_Defense Modern_Defense_Other_variations,0.7800635637209058
rfAiK,8/pr5p/Rp2k1p1/PP3p2/2r5/4BKPP/5P2/8 b - - 0 36,c4a4 a5b6 a7b6 a6a4,1604,77,95,16930,crushing discoveredAttack endgame short,https://lichess.org/48Jh31p6/black#72,,0.7866230456024994
b6sy6,8/5pkp/4pn2/4Q3/4R3/7P/q1rP1PP1/6K1 b - - 7 29,a2d5 e4g4 g7f8 e5f6,1770,75,96,18363,advantage deflection endgame pin short,https://lichess.org/X01nSUNG/black#58,,0.7848757703860575
ZP8Ov,3r2k1/1p3p1p/1q1p2pB/8/6b1/4RP2/2P3PP/3Q2K1 b - - 2 24,g4f5 d1a1 f7f6 a1f6 b6e3 h6e3,1710,74,96,11986,crushing endgame long quietMove,https://lichess.org/ATgljVgT/black#48,,0.7807162146245711
ZZodd,r4rk1/1p1n2pp/2pb4/3p2N1/p2P2RP/2N1P3/PPP2qQ1/2K4R w - - 3 19,g5e6 f2e3 c1b1 e3e6,1451,75,95,22918,crushing fork middlegame short,https://lichess.org/upGKNmWY#37,French_Defense French_Defense_Knight_Variation,0.786200594408462
zfVum,r1bq1b1r/pp1k2p1/2n1p1B1/2ppP1p1/3P3P/2P5/PP3PP1/RNBQK2R w KQ - 1 11,c1g5 d8g5 h4g5 h8h1 e1e2 h1d1,1687,75,97,10837,advantage long opening skewer,https://lichess.org/gR3u3QSG#21,Sicilian_Defense Sicilian_Defense_Old_Sicilian,0.7813042139495531
ggy7h,rn2k2r/p1p2ppp/bp2p3/b3P3/3P2n1/2P1BNP1/PP1N3P/2KRQB1q b kq - 9 14,g4h2 f1b5 a6b5 e1h1,1646,79,97,28864,crushing discoveredAttack opening short,https://lichess.org/rWdNLtvw/black#28,French_Defense French_Defense_Normal_Variation,0.8007962299967591
THNDY,1R6/8/6p1/6k1/5pr1/5K2/8/8 b - - 1 65,g5f5 b8b5 f5f6 f3g4,1531,75,98,13924,crushing deflection endgame rookEndgame short,https://lichess.org/U643v3w7/black#130,,0.7891035228707433
xmR7X,5k2/2p1b3/ppb2pp1/2pNP2p/4KP2/P7/1PP1N1PP/8 w - - 0 27,e5e6 f6f5 e4e5 e7d6 e5f6 c6d5,1260,72,96,24054,crushing deflection endgame long pin,https://lichess.org/Uqs8P0LE#53,,0.7816951125706582
54q2z,4B3/8/p2n1k1p/1p1b1p2/1P1Pp2P/P3P1K1/8/2B5 w - - 12 45,e8d7 f6e7 d7f5 d6f5,1724,74,95,14135,advantage endgame master masterVsMaster short trappedPiece,https://lichess.org/tpqQrBND#89,,0.7806257274009327
0NwPP,8/1p5p/p7/2k1p3/P1P4P/1K2P3/8/8 b - - 0 39,b7b5 c4b5 a6b5 a4a5,1503,77,96,28250,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/kIiyY7GG/black#78,,0.794543955508314
C3IZu,1kq3r1/p1r2p2/1p2p3/4PnPP/N2pQP2/8/PP6/1KR4R w - - 3 42,h5h6 f5g3 e4d3 g3h1,1713,75,95,16478,advantage fork middlegame short,https://lichess.org/l1N35mUr#83,,0.7833819251786969
i8Q29,5rk1/3P1pp1/2P1p3/p2nN3/P5P1/6q1/2Q5/4RK2 b - - 2 35,d5e3 e1e3 g3e3 c6c7,1513,74,95,11172,advancedPawn crushing endgame master sacrifice short,https://lichess.org/tmFyFcI1/black#70,,0.7752624194310552
u8o1m,5k2/1p1rnqp1/7p/p1B5/4Q2P/P2P2PK/4P3/1R6 w - - 7 35,b1b7 d7b7 e4b7 f7f5 h3g2 f5c5,1489,76,95,23805,advantage endgame fork long,https://lichess.org/ulMmCUvl#69,,0.7881505475878361
PKd8g,r1b2rk1/6pp/p1p1p3/2p2pPq/2Nn1P2/2PP2P1/PP3R2/R1B1Q2K w - - 1 20,f2h2 h5h2 h1h2 d4f3 h2h3 f3e1,1556,74,95,13102,attraction crushing exposedKing fork long middlegame sacrifice,https://lichess.org/b5ob6t5D#39,,0.7821144074267181
Du1zG,1k2r1r1/1pp2p2/p2q2b1/4n2p/2B1P3/PNP4P/1P2QPPb/3RR2K b - - 5 26,e5c4 d1d6 c4d6 h1h2,1609,75,94,15643,advantage middlegame short,https://lichess.org/4Gbvs4yT/black#52,,0.7854391005701595
XWs68,8/kp6/8/8/2R3R1/1K2q3/8/8 w - - 32 72,c4c3 e3e6 g4c4 b7b5,1384,76,96,32969,crushing endgame fork queenRookEndgame short,https://lichess.org/JJgvhiG2#143,,0.7913673868277252
vuXs3,8/1p6/7p/P4pp1/1Pk5/2r3P1/1R3K1P/8 b - - 0 40,c3b3 b2b3 c4b3 b4b5 b3b4 a5a6,1608,76,96,17549,crushing endgame long quietMove rookEndgame,https://lichess.org/SoV2dOpC/black#80,,0.792427089404783
IE4ME,3r4/p1k5/1p1p4/1B2p3/8/6K1/2P4r/RR6 b - - 0 36,h2c2 a1a7 c7b8 b1a1,1611,76,95,22585,crushing defensiveMove endgame short,https://lichess.org/wu1L3y74/black#72,,0.7956236127489934
FVtDY,2b1rrk1/2q3bp/p2p4/1ppP1p2/4P3/PP1PB1QP/3N2P1/1R3RK1 w - - 0 24,e4f5 e8e3 g3e3 g7d4 e3d4 c5d4,1476,76,95,13409,crushing long middlegame pin sacrifice,https://lichess.org/knA9o1E1#47,,0.7736118715543383
k5CiH,r3k2r/2p2pp1/1pppb3/7p/4PPnq/P1PB3P/1P4P1/R1BQ1RK1 w kq - 1 15,h3g4 h5g4 d1e1 g4g3 e1g3 h4g3,1692,72,96,14220,crushing long middlegame,https://lichess.org/PGjjlr13#29,Scotch_Game Scotch_Game_Classical_Variation,0.7893885651149102
nURyk,8/1b1r1k1p/p5p1/2pPR3/2P1B3/6P1/P7/6K1 b - - 0 37,d7e7 e5e7 f7e7 d5d6 e7d6 e4b7,1363,75,97,11885,attraction crushing discoveredAttack endgame long,https://lichess.org/PBdZhEsV/black#74,,0.7703406852416826
z1XZI,2r5/pR6/3P1pk1/7r/6p1/3P2P1/4PP2/R5K1 w - - 5 41,d6d7 c8h8 f2f3 h5h1 g1f2 h1a1,1753,75,95,12292,advantage endgame long master masterVsMaster quietMove rookEndgame skewer,https://lichess.org/u06seC7C#81,,0.7735736495048499
BqfWt,1k1r1b2/pbpp1pp1/1p4q1/3P1N2/1P2P1n1/P1N2R2/6Br/R1BQ2K1 w - - 2 21,c1f4 h2g2 g1g2 g4e3 g2f2 e3d1,1599,75,95,7521,advantage attraction doubleCheck exposedKing kingsideAttack long master middlegame sacrifice,https://lichess.org/gt3fpdN1#41,,0.7703607480998833
W4dI4,8/4Rp1p/P2P1k2/8/1p2P3/8/r7/4K3 b - - 1 44,a2a6 e4e5 f6f5 d6d7,1636,73,95,20871,advancedPawn crushing endgame rookEndgame short,https://lichess.org/kqexxQ2Q/black#88,,0.7978229522091258
MF85h,r4rk1/pp3pp1/1q2b2p/2npP3/3Q1P2/1P6/P3B1PP/RN2K2R w KQ - 1 17,e1g1 c5b3 d4b6 a7b6 a2b3 a8a1,1605,79,95,18335,advantage long middlegame trappedPiece,https://lichess.org/nyekBFmP#33,Ponziani_Opening Ponziani_Opening_Jaenisch_Counterattack,0.7852515488462034
4UshQ,3r4/Qp1k1q2/2pb3p/5pp1/3B4/2P5/PP3P1P/K3R3 b - - 1 25,d7c8 a7a8 c8c7 d4b6 c7b6 a8d8,1712,77,96,16936,attraction crushing deflection endgame long master queensideAttack,https://lichess.org/7FuouDcD/black#50,,0.7837701177935027
6wFRd,r3r1k1/ppp3pp/8/2q2p1Q/1n2B3/6Pb/PP1P1P1P/R1B1R1K1 b - - 1 18,h3g4 e4d5 b4d5 e1e8 a8e8 h5e8,1547,75,97,11468,advantage discoveredAttack kingsideAttack long middlegame,https://lichess.org/YdklKHN3/black#36,Elephant_Gambit Elephant_Gambit_Paulsen_Countergambit,0.7826460830681125
Za0rv,7k/p1p4p/1p2Pn2/1P3q2/P1P5/6Q1/1B5K/8 b - - 0 43,h7h5 e6e7 f5c2 g3g2 c2g2 h2g2 h8g8 b2f6,1732,77,95,13268,advancedPawn crushing defensiveMove endgame pin veryLong,https://lichess.org/2BQ5ig87/black#86,,0.7735530298456477
WQSsp,3R4/8/1p1n4/4k1P1/8/2p5/3p4/3K4 b - - 0 64,d6f7 g5g6 f7d8 g6g7,1580,76,96,19071,advancedPawn crushing endgame sacrifice short,https://lichess.org/7gonIiQB/black#128,,0.7923977597163134
cVWxm,r4rk1/pp1n1ppp/1qpb1n2/3p2B1/3P4/P1NB1P1P/1P3PP1/R2QR1K1 b - - 8 12,b6b2 c3a4 b2d4 d3h7 f6h7 d1d4,1701,75,97,12060,advantage discoveredAttack long middlegame,https://lichess.org/8Sgcarpm/black#24,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations,0.7828387998667077
p7mS4,2r5/2k1B3/2P2p1p/1P2p3/2K2p2/8/8/8 b - - 5 42,f6f5 c4c5 c8b8 e7d6 c7c8 d6b8,1564,75,96,12562,crushing endgame exposedKing long skewer,https://lichess.org/xvZaaFgW/black#84,,0.7830216347429807
cQvkW,3r4/p4ppk/1p2pn2/7p/1P2P3/P1Br1PP1/2R2RKP/8 w - - 2 24,f2d2 d3c3 c2c3 d8d2,1396,75,96,29239,capturingDefender crushing deflection discoveredAttack endgame short,https://lichess.org/CqZ7TLeO#47,,0.7910448844559063
kJLwi,r4rk1/pp1b2p1/3P3p/5P2/6Q1/3pp3/P2N3P/q2B1RK1 b - - 0 24,e3e2 d1b3 g8h8 f1a1,1760,77,95,14976,advantage discoveredAttack middlegame short,https://lichess.org/Bpur9YXI/black#48,,0.7744228248868726
RoeVL,2q1rrk1/p1p1Rp1p/5Rp1/4Q3/2P3P1/7K/5P1P/8 b - - 0 36,c8d8 f6f7 f8f7 e7e8 d8e8 e5e8,1712,74,96,15058,crushing deflection endgame fork long,https://lichess.org/bB1UOghD/black#72,,0.7859833199608345
FBNB0,2R5/7p/8/1P4pk/2P5/r1N2p1n/P2K4/8 w - - 0 34,b5b6 f3f2 d2e2 a3c3,1371,75,96,22175,advancedPawn crushing endgame short,https://lichess.org/sv0JSnPX#67,,0.782700765827254
luRNZ,6k1/R7/4P1pp/8/2P5/5KPP/pp3P2/8 w - - 0 50,e6e7 g8f7 a7a2 b2b1q,1312,75,95,29232,advancedPawn advantage endgame promotion rookEndgame short,https://lichess.org/aHIo0W8g#99,,0.7820349182878337
VccJZ,1k1r2r1/ppp5/8/4P2q/2Q5/6N1/PP3PK1/R3R3 w - - 0 27,e5e6 g8g3 f2g3 d8d2 c4e2 d2e2 e1e2 h5e2,1694,76,94,14015,advantage middlegame sacrifice veryLong,https://lichess.org/YWoJw4m2#53,,0.7762346296733305
y0cSL,r3kbnr/2B2ppp/p1p5/8/4P3/5Q2/PqP2PPP/RN2K2R w KQkq - 0 11,f3c3 f8b4 c3b4 b2b4,1633,75,96,29146,crushing middlegame pin short,https://lichess.org/pyg51ae9#21,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,0.8056226689082157
Gmn09,r5k1/pbpp2pp/np2p1r1/2PP3q/4N3/2PB1PP1/P3Q2P/R4RK1 b - - 0 18,a6c5 e4c5 b6c5 d3g6,1552,76,95,22987,advantage discoveredAttack master middlegame short,https://lichess.org/bDI0Ymg8/black#36,Nimzo-Indian_Defense Nimzo-Indian_Defense_Other_variations,0.7918246516623044
z3e2U,r1bQ4/pp1pp3/1k3p2/q7/2R5/4P3/5PPP/6K1 b - - 2 21,b6b5 c4c5 b5c5 d8a5,1373,74,97,16855,attraction crushing deflection endgame short,https://lichess.org/m30ey5rl/black#42,,0.7810059781155549
ZpqS8,r4rk1/pp3pp1/3p3p/6q1/2PR4/1P5P/P1Q1B1P1/4R1K1 w - - 0 24,d4d6 g5c5 g1h1 c5d6,1595,77,95,30369,advantage fork middlegame short,https://lichess.org/3Zp1PCGy#47,,0.7998351167085149
NvtK0,2r5/5k1p/5p2/8/3pP1n1/3P2P1/1P1R2KP/4N3 w - - 4 32,e1c2 c8c2 d2c2 g4e3 g2f2 e3c2,1363,76,93,20451,advantage attraction endgame fork long sacrifice,https://lichess.org/6LduqRIn#63,,0.7695432163107798
XiFoh,r2qkbr1/pp1bpp1p/5p2/2pN1n2/5B2/3P1N2/PPP3PP/R2QR1K1 b q - 5 13,g8g6 d5c7 d8c7 f4c7,1333,78,96,33338,crushing fork opening short,https://lichess.org/40bA0nyO/black#26,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,0.7846525076861787
zqHiR,r3rk2/1p3p2/3b2p1/p5qp/2B5/1P3R1P/P1Q2P2/2R2K2 b - - 4 31,d6h2 f3f7 f8g8 f7f5,1256,73,95,18085,crushing discoveredAttack middlegame short,https://lichess.org/IwVbxlXk/black#62,,0.7699796299823943
0t5sR,8/8/8/1P6/3n4/P6k/K3N1p1/8 w - - 4 59,e2g1 h3h2 b5b6 h2g1 b6b7 d4c6,1730,76,95,13212,crushing defensiveMove endgame knightEndgame long trappedPiece,https://lichess.org/WF4P7dAL#117,,0.7752623689203215
I1SHK,r1b3k1/6b1/2p1pr2/pp1p2R1/3P4/3B4/PPP2qPP/R2Q3K b - - 1 24,f6h6 g5g7 g8g7 d1g4 g7f7 a1f1,1566,75,96,19090,advantage attraction clearance exposedKing kingsideAttack long middlegame pin sacrifice,https://lichess.org/BMDAscHU/black#48,,0.7930873227410711
0kL6E,8/6kp/1p4p1/5p2/P3n3/6Q1/5PPP/4rBK1 w - - 2 30,g3b3 e1f1 g1f1 e4d2 f1e2 d2b3,1438,76,95,24673,attraction crushing endgame fork long sacrifice,https://lichess.org/lXTiC9sr#59,,0.7853542858256762
E7EJM,r4rk1/4n2p/p4pPQ/3pp3/4P3/Pq6/1P4PP/2R2R1K b - - 0 26,e7g6 c1c7 f8f7 c7f7 g8f7 h6h7,1535,74,95,22767,attraction capturingDefender crushing long middlegame,https://lichess.org/PqMcKV92/black#52,,0.7937148054727793
7UDnj,8/1pNQp3/pkp5/n7/3PKP2/1P2P3/P1P3q1/8 w - - 11 41,e4f5 g2h3 f5g6 h3d7,1286,75,96,20346,crushing endgame short skewer,https://lichess.org/bZpIiVVy#81,,0.7745838990554154
NUhRv,r2q1rk1/pp3ppp/n1p1p3/3p1b2/2PPn3/PP1BP3/1B3PPP/R2QK1NR w KQ - 5 11,f2f3 d8h4 g2g3 e4g3 h2g3 h4h1,1414,76,95,24014,crushing long middlegame pin trappedPiece,https://lichess.org/uWuVfKe0#21,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Other_variations,0.7829968454847185
g1z0v,r4rk1/pp1nppbp/2p3p1/3q1b2/3P1B2/3BPN2/PPQ2PPP/R4RK1 b - - 5 11,a8c8 e3e4 f5e4 d3e4,1591,75,95,23519,advantage fork middlegame short,https://lichess.org/qVoI0Ggy/black#22,Grunfeld_Defense Grunfeld_Defense_Three_Knights_Variation,0.7968215354007889
j4MsN,r1b1k1nr/1ppp1ppp/p4q2/4n3/3QP3/P1N5/1PP2PPP/R1B1KB1R w KQkq - 1 8,f2f4 e5f3 g2f3 f6d4,1420,76,96,33008,crushing discoveredAttack opening short,https://lichess.org/I612RrNj#15,Three_Knights_Opening Three_Knights_Opening_Other_variations,0.7939686861525836
Ws0JS,Q1bq1nk1/2p2rb1/3p1n1p/2PPp3/4P1p1/2NNBPP1/4B1K1/7R w - - 0 27,c5d6 g4f3 e2f3 c8h3 h1h3 d8a8,1420,75,97,17660,advantage clearance discoveredAttack long middlegame,https://lichess.org/ayILyjXP#53,,0.7838050897216707
Pyvl5,2R5/8/8/8/8/1k6/1rpK3P/8 w - - 2 57,c8b8 b3a2 b8c8 a2b1,1637,74,97,10989,crushing defensiveMove endgame rookEndgame short,https://lichess.org/TJmN0Ldt#113,,0.7868751119765112
nEYZe,4r1k1/p1p1qpp1/1pnr3p/8/5N2/1P2PQ2/2P2PPP/3R1RK1 b - - 1 21,d6f6 f4d5 f6f3 d5e7 e8e7 g2f3,1553,74,94,16673,advantage fork long middlegame,https://lichess.org/SjyCEidr/black#42,,0.7846148877104953
HlRzA,r4bk1/1bp2p1p/1p1p4/p2n2B1/3P2p1/2P2PPq/PP2B2P/R2QR1K1 w - - 2 25,f3g4 d5e3 e2f3 e3d1 f3b7 a8b8,1650,75,95,12348,advantage long middlegame,https://lichess.org/OepsLhrh#49,,0.7810438264390123
8ARrX,8/1P6/8/3pb3/6p1/3R4/pk2KP2/8 w - - 6 61,d3d5 a2a1q d5e5 a1a6,1479,76,95,18614,advancedPawn advantage endgame master promotion short,https://lichess.org/lrmkNch9#121,,0.7816032058104115
fvmAQ,2r5/1p4p1/4P2p/1PkpR3/6P1/7P/1K6/8 w - - 3 41,b2c3 c5d6 c3d4 c8c4 d4d3 d6e5,1365,74,95,29246,crushing deflection discoveredAttack endgame exposedKing long master rookEndgame,https://lichess.org/L5XqeRTw#81,,0.7875013586764694
bq0Wa,1r3rk1/pR3pp1/2B1p3/3pP1p1/8/5N2/P4PPP/6K1 w - - 1 21,f3g5 b8b7 c6b7 f8b8,1426,77,96,21447,advantage clearance endgame master short,https://lichess.org/vvZHrUmV#41,,0.7825073095224464
WrCuo,6k1/pp3pp1/6rp/8/6bq/4P1P1/PPQ2P2/3RK3 b - - 5 35,g4d1 c2c8 g8h7 g3h4,1694,74,96,19618,advantage endgame short,https://lichess.org/XH4F3k7H/black#70,,0.7935424289422289
CkIir,3qk3/Q2n2rp/2p5/3n1b2/4P3/5P2/PK4PP/R4B1R w - - 0 19,e4d5 d8f6 b2b3 f6a1,1575,76,94,16693,crushing deflection middlegame short skewer,https://lichess.org/UdpTn2Yt#37,Slav_Defense Slav_Defense_Modern_Line,0.7828825315591345
